L,rate
104.0,2620.3235413968237
104.01,2615.7376463975356
104.02,2611.1545958781367
104.03,2606.5743884333187
104.04,2601.9970226587375
104.05,2597.4224971506387
104.06,2592.8508105054784
104.07,2588.2819613207585
104.08,2583.7159481944836
104.09,2579.1527697255833
104.1,2574.5924245121687
104.11,2570.0349111552173
104.12,2565.4802282536284
104.13,2560.9283744097925
104.14,2556.379348224646
104.15,2551.8331482994836
104.16,2547.289773238545
104.17,2542.749221643863
104.18,2538.2114921204816
104.19,2533.6765832718543
104.2,2529.1444937037413
104.21,2524.6152220223903
104.22,2520.088766832318
104.23,2515.5651267424214
104.24,2511.044300358761
104.25,2506.526286290267
104.26,2502.011083145027
104.27,2497.4986895327684
104.28,2492.989104063603
104.29,2488.4823253474037
104.3,2483.9783519957073
104.31,2479.47718261969
104.32,2474.9788158316746
104.33,2470.48325024498
104.34,2465.9904844725725
104.35,2461.5005171285343
104.36,2457.0133468279255
104.37,2452.5289721855547
104.38,2448.0473918172133
104.39,2443.5686043397177
104.4,2439.0926083696613
104.41,2434.619402523983
104.42,2430.1489854225115
104.43,2425.6813556823554
104.44,2421.2165119241254
104.45,2416.7544527668306
104.46,2412.295176831881
104.47,2407.8386827397485
104.48,2403.3849691118853
104.49,2398.934034571369
104.5,2394.4858777404493
104.51,2390.0404972429656
104.52,2385.5978917025423
104.53,2381.1580597449974
104.54,2376.720999994014
104.55,2372.286711076267
104.56,2367.85519161805
104.57,2363.4264402460376
104.58,2359.0004555886553
104.59,2354.5772362726643
104.6,2350.1567809284256
104.61,2345.739088184101
104.62,2341.3241566701263
104.63,2336.911985016741
104.64,2332.502571855717
104.65,2328.095915817953
104.66,2323.6920155354032
104.67,2319.2908696422505
104.68,2314.8924767710655
104.69,2310.4968355555097
104.7,2306.1039446309005
104.71,2301.7138026315215
104.72,2297.3264081940797
104.73,2292.941759954871
104.74,2288.5598565506666
104.75,2284.1806966184568
104.76,2279.804278796401
104.77,2275.4306017234812
104.78,2271.059664039169
104.79,2266.6914643832747
104.8,2262.326001395884
104.81,2257.963273717492
104.82,2253.603279990908
104.83,2249.2460188573136
104.84,2244.8914889595335
104.85,2240.5396889414346
104.86,2236.190617445894
104.87,2231.8442731187424
104.88,2227.500654604247
104.89,2223.159760547615
104.9,2218.8215895957464
104.91,2214.486140395266
104.92,2210.1534115937006
104.93,2205.8234018383673
104.94,2201.4961097781684
104.95,2197.1715340616897
104.96,2192.8496733392717
104.97,2188.530526261522
104.98,2184.2140914780434
104.99,2179.9003676408306
105.0,2175.5893534015245
105.01,2171.2810474133776
105.02,2166.9754483294223
105.03,2162.6725548023155
105.04,2158.372365487618
105.05,2154.074879038798
105.06,2149.7800941127025
105.07,2145.4880093640354
105.08,2141.1986234498418
105.09,2136.911935027395
105.1,2132.627942754967
105.11,2128.346645289289
105.12,2124.068041290662
105.13,2119.7921294177836
105.14,2115.5189083302116
105.15,2111.248376689974
105.16,2106.980533156741
105.17,2102.715376392476
105.18,2098.4529050601104
105.19,2094.1931178216732
105.2,2089.936013341412
105.21,2085.6815902820085
105.22,2081.4298473096705
105.23,2077.1807830883654
105.24,2072.934396284451
105.25,2068.69068556312
105.26,2064.449649592582
105.27,2060.211287038846
105.28,2055.97559657083
105.29,2051.7425768570142
105.3,2047.5122265656885
105.31,2043.2845443673955
105.32,2039.059528932281
105.33,2034.8371789302862
105.34,2030.617493033557
105.35,2026.400469913942
105.36,2022.186108244249
105.37,2017.9744066963044
105.38,2013.7653639442383
105.39,2009.5589786631615
105.4,2005.3552495272093
105.41,2001.1541752108058
105.42,1996.955754391313
105.43,1992.7599857445518
105.44,1988.5668679471587
105.45,1984.376399676828
105.46,1980.1885796122704
105.47,1976.0034064312026
105.48,1971.820878814168
105.49,1967.640995439531
105.5,1963.4637549885801
105.51,1959.2891561421727
105.52,1955.117197582292
105.53,1950.9478779897534
105.54,1946.781196047831
105.55,1942.6171504399972
105.56,1938.4557398493969
105.57,1934.2969629608533
105.58,1930.1408184588297
105.59,1925.98730502875
105.6,1921.8364213569573
105.61,1917.6881661302964
105.62,1913.542538034976
105.63,1909.399535759101
105.64,1905.2591579909397
105.65,1901.1214034190884
105.66,1896.9862707331836
105.67,1892.8537586231114
105.68,1888.7238657790251
105.69,1884.5965908915168
105.7,1880.4719326533916
105.71,1876.3498897557167
105.72,1872.230460891303
105.73,1868.1136447538638
105.74,1863.9994400368203
105.75,1859.8878454351075
105.76,1855.7788596427492
105.77,1851.672481355338
105.78,1847.5687092695032
105.79,1843.4675420814278
105.8,1839.3689784876124
105.81,1835.273017186927
105.82,1831.1796568771524
105.83,1827.0888962570623
105.84,1823.000734025645
105.85,1818.9151688830248
105.86,1814.8321995294239
105.87,1810.7518246668674
105.88,1806.6740429955669
105.89,1802.5988532181445
105.9,1798.5262540373553
105.91,1794.4562441563917
105.92,1790.3888222787084
105.93,1786.323987108672
105.94,1782.2617373516666
105.95,1778.2020717126982
105.96,1774.1449888977234
105.97,1770.0904876129712
105.98,1766.0385665663434
105.99,1761.9892244646387
106.0,1757.942460016399
106.01,1753.8982719303046
106.02,1749.8566589154182
106.03,1745.817619681064
106.04,1741.7811529389573
106.05,1737.7472573989353
106.06,1733.7159317732119
106.07,1729.6871747730127
106.08,1725.6609851111023
106.09,1721.6373615005023
106.1,1717.616302654652
106.11,1713.5978072885414
106.12,1709.5818741167673
106.13,1705.5685018542422
106.14,1701.557689216091
106.15,1697.549434919805
106.16,1693.5437376825603
106.17,1689.5405962203158
106.18,1685.5400092520554
106.19,1681.5419754964546
106.2,1677.5464936723793
106.21,1673.5535624989793
106.22,1669.563180697808
106.23,1665.5753469878412
106.24,1661.5900600911432
106.25,1657.6073187300808
106.26,1653.6271216264988
106.27,1649.649467503333
106.28,1645.6743550836836
106.29,1641.701783091665
106.3,1637.7317502523742
106.31,1633.7642552904483
106.32,1629.7992969314396
106.33,1625.8368739013108
106.34,1621.8769849275352
106.35,1617.9196287365294
106.36,1613.964804056384
106.37,1610.012509615381
106.38,1606.0627441428155
106.39,1602.1155063669057
106.4,1598.17079501882
106.41,1594.2286088286294
106.42,1590.288946527374
106.43,1586.3518068464043
106.44,1582.4171885172577
106.45,1578.4850902738183
106.46,1574.5555108482433
106.47,1570.628448974913
106.48,1566.7039033878202
106.49,1562.7818728219659
106.5,1558.8623560119145
106.51,1554.9453516944138
106.52,1551.0308586046222
106.53,1547.11887548121
106.54,1543.2094010605065
106.55,1539.3024340803952
106.56,1535.3979732797422
106.57,1531.4960173976344
106.58,1527.59656517413
106.59,1523.6996153481718
106.6,1519.8051666617114
106.61,1515.9132178549255
106.62,1512.0237676702393
106.63,1508.1368148496958
106.64,1504.252358136271
106.65,1500.3703962732245
106.66,1496.4909280040483
106.67,1492.613952073827
106.68,1488.7394672266282
106.69,1484.867472208766
106.7,1480.9979657660404
106.71,1477.1309466447085
106.72,1473.2664135917685
106.73,1469.4043653552783
106.74,1465.5448006835145
106.75,1461.6877183243323
106.76,1457.8331170271726
106.77,1453.980995542487
106.78,1450.1313526194876
106.79,1446.2841870104808
106.8,1442.4394974646118
106.81,1438.5972827360097
106.82,1434.7575415749147
106.83,1430.9202727360464
106.84,1427.0854749715547
106.85,1423.2531470365109
106.86,1419.423287684387
106.87,1415.5958956706909
106.88,1411.7709697507541
106.89,1407.9485086812933
106.9,1404.1285112180653
106.91,1400.3109761184328
106.92,1396.4959021405634
106.93,1392.6832880422785
106.94,1388.873132581696
106.95,1385.0654345191333
106.96,1381.2601926137863
106.97,1377.4574056258398
106.98,1373.6570723170971
106.99,1369.8591914474757
107.0,1366.063761779259
107.01,1362.2707820749483
107.02,1358.4802510979434
107.03,1354.6921676112433
107.04,1350.9065303794532
107.05,1347.1233381653396
107.06,1343.342589736014
107.07,1339.5642838554618
107.08,1335.7884192906092
107.09,1332.0149948078572
107.1,1328.2440091740018
107.11,1324.475461157341
107.12,1320.709349525067
107.13,1316.9456730466848
107.14,1313.184430491185
107.15,1309.4256206278792
107.16,1305.66924222764
107.17,1301.915294060166
107.18,1298.1637748982523
107.19,1294.4146835127492
107.2,1290.6680186761607
107.21,1286.9237791605103
107.22,1283.1819637409444
107.23,1279.4425711898468
107.24,1275.7056002827467
107.25,1271.9710497933333
107.26,1268.2389184982717
107.27,1264.5092051723036
107.28,1260.7819085932513
107.29,1257.0570275371065
107.3,1253.3345607813944
107.31,1249.614507104614
107.32,1245.896865284777
107.33,1242.1816341021981
107.34,1238.4688123346432
107.35,1234.7583987636021
107.36,1231.0503921693523
107.37,1227.344791332439
107.38,1223.6415950357232
107.39,1219.940802060053
107.4,1216.2424111887838
107.41,1212.5464212054817
107.42,1208.8528308930356
107.43,1205.1616390361523
107.44,1201.472844419009
107.45,1197.7864458280214
107.46,1194.1024420477627
107.47,1190.4208318652245
107.48,1186.741614067463
107.49,1183.0647874411145
107.5,1179.3903507737898
107.51,1175.7183028552445
107.52,1172.048642472897
107.53,1168.3813684162712
107.54,1164.7164794758598
107.55,1161.053974441746
107.56,1157.393852105504
107.57,1153.7361112569074
107.58,1150.0807506901692
107.59,1146.4277691953725
107.6,1142.777165567196
107.61,1139.1289385982761
107.62,1135.4830870829105
107.63,1131.8396098156586
107.64,1128.1985055911975
107.65,1124.5597732052447
107.66,1120.923411453564
107.67,1117.2894191329237
107.68,1113.657795040338
107.69,1110.028537973608
107.7,1106.4016467301208
107.71,1102.7771201089165
107.72,1099.1549569091442
107.73,1095.5351559301848
107.74,1091.9177159723683
107.75,1088.3026358361901
107.76,1084.689914322357
107.77,1081.0795502325027
107.78,1077.47154236984
107.79,1073.8658895356605
107.8,1070.2625905336272
107.81,1066.66164416756
107.82,1063.0630492414673
107.83,1059.4668045596313
107.84,1055.8729089278713
107.85,1052.2813611514696
107.86,1048.6921600367216
107.87,1045.1053043900783
107.88,1041.520793019512
107.89,1037.938624731202
107.9,1034.3587983349817
107.91,1030.781312638096
107.92,1027.206166450719
107.93,1023.6333585819573
107.94,1020.0628878430936
107.95,1016.4947530435874
107.96,1012.9289529951294
107.97,1009.3654865089317
107.98,1005.8043523985577
107.99,1002.2455494755679
108.0,998.6890765531462
108.01,995.1349324461606
108.02,991.5831159674749
108.03,988.0336259322874
108.04,984.4864611566247
108.05,980.9416204547359
108.06,977.39910264446
108.07,973.8589065410055
108.08,970.3210309627076
108.09,966.7854747265351
108.1,963.2522366511668
108.11,959.7213155554222
108.12,956.1927102589677
108.13,952.6664195803958
108.14,949.1424423404246
108.15,945.6207773600468
108.16,942.1014234597469
108.17,938.584379462282
108.18,935.0696441892312
108.19,931.5572164636685
108.2,928.0470951089479
108.21,924.5392789478942
108.22,921.0337668055614
108.23,917.5305575065502
108.24,914.029649875606
108.25,910.5310427391443
108.26,907.0347349229162
108.27,903.5407252537029
108.28,900.0490125583489
108.29,896.559595665417
108.3,893.0724734021142
108.31,889.5876445979992
108.32,886.1051080821456
108.33,882.6248626830654
108.34,879.1469072321859
108.35,875.6712405598362
108.36,872.1978614971932
108.37,868.7267688762992
108.38,865.2579615279317
108.39,861.7914382866068
108.4,858.3271979835256
108.41,854.8652394542052
108.42,851.4055615309203
108.43,847.9481630495371
108.44,844.4930428455343
108.45,841.0401997529763
108.46,837.5896326090474
108.47,834.1413402503636
108.48,830.6953215130849
108.49,827.2515752361752
108.5,823.810100256853
108.51,820.3708954131358
108.52,816.9339595453263
108.53,813.4992914917244
108.54,810.0668900930472
108.55,806.6367541900757
108.56,803.2088826231361
108.57,799.7832742340377
108.58,796.3599278648974
108.59,792.9388423578134
108.6,789.520016555954
108.61,786.1034493025015
108.62,782.6891394416019
108.63,779.2770858182976
108.64,775.8672872769519
108.65,772.4597426629455
108.66,769.0544508217722
108.67,765.6514106004806
108.68,762.2506208455587
108.69,758.8520804045413
108.7,755.4557881248525
108.71,752.0617428557058
108.72,748.6699434450013
108.73,745.2803887421616
108.74,741.8930775975621
108.75,738.5080088617048
108.76,735.1251813837937
108.77,731.7445940168311
108.78,728.3662456110758
108.79,724.9901350197565
108.8,721.6162610956394
108.81,718.244622690855
108.82,714.875218659917
108.83,711.5080478566881
108.84,708.1431091366566
108.85,704.7804013532898
108.86,701.4199233631716
108.87,698.06167402292
108.88,694.7056521879275
108.89,691.3518567158425
108.9,688.00028646461
108.91,684.6509402914211
108.92,681.3038170551238
108.93,677.9589156147632
108.94,674.6162348302407
108.95,671.275773560789
108.96,667.9375306666464
108.97,664.6015050095638
108.98,661.2676954507073
108.99,657.9361008514348
109.0,654.6067200739166
109.01,651.2795519827009
109.02,647.9545954388611
109.03,644.6318493078589
109.04,641.3113124531878
109.05,637.9929837393004
109.06,634.6768620320815
109.07,631.362946197635
109.08,628.051235100808
109.09,624.7417276093845
109.1,621.4344225898598
109.11,618.1293189104123
109.12,614.8264154392397
109.13,611.5257110440464
109.14,608.2272045940534
109.15,604.9308949593836
109.16,601.6367810102886
109.17,598.3448616164653
109.18,595.0551356491515
109.19,591.7676019796946
109.2,588.4822594797
109.21,585.1991070229662
109.22,581.9181434812639
109.23,578.6393677273155
109.24,575.3627786367789
109.25,572.0883750818276
109.26,568.8161559391957
109.27,565.5461200828114
109.28,562.2782663888718
109.29,559.0125937337133
109.3,555.749100993217
109.31,552.4877870460489
109.32,549.2286507683231
109.33,545.9716910383847
109.34,542.7169067360959
109.35,539.4642967386591
109.36,536.213859926976
109.37,532.9655951805814
109.38,529.7195013799935
109.39,526.4755774057332
109.4,523.2338221400069
109.41,519.9942344635374
109.42,516.7568132602845
109.43,513.5215574112747
109.44,510.28846580138026
109.45,507.0575373125891
109.46,503.8287708315158
109.47,500.6021652404759
109.48,497.37771942618565
109.49,494.15543227418954
109.5,490.9353026692843
109.51,487.7173295001671
109.52,484.50151165188174
109.53,481.2878480133134
109.54,478.0763374719955
109.55,474.86697891559714
109.56,471.6597712347817
109.57,468.4547133174607
109.58,465.2518040538603
109.59,462.05104233499384
109.6,458.8524270512963
109.61,455.6559570933699
109.62,452.4616313540461
109.63,449.269448724898
109.64,446.0794080989455
109.65,442.89150836871926
109.66,439.70574842831337
109.67,436.52212717188223
109.68,433.3406434937122
109.69,430.16129628822694
109.7,426.9840844528864
109.71,423.8090068815808
109.72,420.6360624719797
109.73,417.4652501197199
109.74,414.2965687234173
109.75,411.1300171803424
109.76,407.9655943885918
109.77,404.80329924796854
109.78,401.64313065599964
109.79,398.48508751338477
109.8,395.32916872015335
109.81,392.17537317646264
109.82,389.023699783991
109.83,385.8741474438708
109.84,382.72671505800076
109.85,379.5814015292411
109.86,376.4382057603741
109.87,373.2971266544413
109.88,370.1581631160373
109.89,367.02131404829316
109.9,363.88657835676696
109.91,360.7539549470909
109.92,357.6234427242024
109.93,354.4950405939548
109.94,351.36874746378777
109.95,348.2445622403603
109.96,345.1224838320977
109.97,342.00251114521814
109.98,338.8846430897281
109.99,335.76887857351284
110.0,332.6552165061583
110.01,329.54365579856346
110.02,326.4341953597804
110.03,323.32683410029904
110.04,320.2215709329455
110.05,317.11840476843844
110.06,314.0173345183494
110.07,310.9183590964422
110.08,307.82147741462114
110.09,304.7266883867975
110.1,301.6339909278885
110.11,298.54338395070397
110.12,295.45486637106785
110.13,292.3684371048522
110.14,289.2840950665988
110.15,286.20183917315285
110.16,283.1216683414708
110.17,280.0435814877676
110.18,276.9675775314505
110.19,273.89365538894674
110.2,270.8218139790508
110.21,267.75205222139937
110.22,264.68436903491795
110.23,261.61876333942786
110.24,258.5552340563003
110.25,255.49378010544262
110.26,252.43440040770872
110.27,249.37709388549925
110.28,246.3218594612348
110.29,243.26869605742203
110.3,240.21760259602857
110.31,237.16857800271646
110.32,234.12162119952106
110.33,231.0767311115823
110.34,228.0339066641065
110.35,224.99314678165018
110.36,221.95445039104357
110.37,218.91781641846643
110.38,215.88324378953538
110.39,212.85073143279408
110.4,209.82027827468653
110.41,206.79188324397083
110.42,203.76554526876134
110.43,200.74126327868086
110.44,197.71903620206123
110.45,194.6988629701553
110.46,191.68074251215342
110.47,188.66467375951544
110.48,185.6506556437876
110.49,182.63868709516822
110.5,179.62876704681395
110.51,176.62089443197416
110.52,173.6150681825739
110.53,170.6112872319659
110.54,167.60955051524644
110.55,164.60985696592988
110.56,161.61220551842234
110.57,158.61659510948576
110.58,155.62302467365802
110.59,152.63149314699155
110.6,149.64199946726364
110.61,146.65454256997756
110.62,143.66912139439626
110.63,140.68573487701062
110.64,137.7043819572283
110.65,134.72506157386405
110.66,131.7477726650703
110.67,128.7725141719918
110.68,125.79928503362287
110.69,122.82808419204275
110.7,119.85891058719548
110.71,116.89176316116942
110.72,113.92664085559217
110.73,110.96354261353905
110.74,108.00246737665054
110.75,105.04341408963505
110.76,102.08638169577662
110.77,99.13136913923279
110.78,96.17837536487083
110.79,93.22739931697296
110.8,90.27843994204298
110.81,87.33149618524364
110.82,84.38656699395624
110.83,81.44365131496377
110.84,78.50274809505427
110.85,75.56385628181948
110.86,72.6269748244879
110.87,69.69210267073834
110.88,66.75923876998598
110.89,63.82838207222104
110.9,60.899531526915624
110.91,57.972686084333155
110.92,55.04784469550873
110.93,52.12500631226413
110.94,49.20416988655482
110.95,46.285334368850066
110.96,43.368498714157525
110.97,40.453661873856504
110.98,37.540822801550284
110.99,34.6299804525025
111.0,31.721133779696064
111.01,28.814281738470335
111.02,25.909423284952577
111.03,23.006557373799787
111.04,20.10568296127238
111.05,17.206799004454094
111.06,14.309904459614675
111.07,11.414998285497191
111.08,8.5220794385269
111.09,5.631146878189218
111.1,2.742199563338858
111.11,0
111.12,0
111.13,0
111.14,0
111.15,0
111.16,0
111.17,0
111.18,0
111.19,0
111.2,0
111.21,0
111.22,0
111.23,0
111.24,0
111.25,0
111.26,0
111.27,0
111.28,0
111.29,0
111.3,0
111.31,0
111.32,0
111.33,0
111.34,0
111.35,0
111.36,0
111.37,0
111.38,0
111.39,0
111.4,0
111.41,0
111.42,0
111.43,0
111.44,0
111.45,0
111.46,0
111.47,0
111.48,0
111.49,0
111.5,0
111.51,0
111.52,0
111.53,0
111.54,0
111.55,0
111.56,0
111.57,0
111.58,0
111.59,0
111.6,0
111.61,0
111.62,0
111.63,0
111.64,0
111.65,0
111.66,0
111.67,0
111.68,0
111.69,0
111.7,0
111.71,0
111.72,0
111.73,0
111.74,0
111.75,0
111.76,0
111.77,0
111.78,0
111.79,0
111.8,0
111.81,0
111.82,0
111.83,0
111.84,0
111.85,0
111.86,0
111.87,0
111.88,0
111.89,0
111.9,0
111.91,0
111.92,0
111.93,0
111.94,0
111.95,0
111.96,0
111.97,0
111.98,0
111.99,0
112.0,0
112.01,0
112.02,0
112.03,0
112.04,0
112.05,0
112.06,0
112.07,0
112.08,0
112.09,0
112.1,0
112.11,0
112.12,0
112.13,0
112.14,0
112.15,0
112.16,0
112.17,0
112.18,0
112.19,0
112.2,0
112.21,0
112.22,0
112.23,0
112.24,0
112.25,0
112.26,0
112.27,0
112.28,0
112.29,0
112.3,0
112.31,0
112.32,0
112.33,0
112.34,0
112.35,0
112.36,0
112.37,0
112.38,0
112.39,0
112.4,0
112.41,0
112.42,0
112.43,0
112.44,0
112.45,0
112.46,0
112.47,0
112.48,0
112.49,0
112.5,0
112.51,0
112.52,0
112.53,0
112.54,0
112.55,0
112.56,0
112.57,0
112.58,0
112.59,0
112.6,0
112.61,0
112.62,0
112.63,0
112.64,0
112.65,0
112.66,0
112.67,0
112.68,0
112.69,0
112.7,0
112.71,0
112.72,0
112.73,0
112.74,0
112.75,0
112.76,0
112.77,0
112.78,0
112.79,0
112.8,0
112.81,0
112.82,0
112.83,0
112.84,0
112.85,0
112.86,0
112.87,0
112.88,0
112.89,0
112.9,0
112.91,0
112.92,0
112.93,0
112.94,0
112.95,0
112.96,0
112.97,0
112.98,0
112.99,0
113.0,0
113.01,0
113.02,0
113.03,0
113.04,0
113.05,0
113.06,0
113.07,0
113.08,0
113.09,0
113.1,0
113.11,0
113.12,0
113.13,0
113.14,0
113.15,0
113.16,0
113.17,0
113.18,0
113.19,0
113.2,0
113.21,0
113.22,0
113.23,0
113.24,0
113.25,0
113.26,0
113.27,0
113.28,0
113.29,0
113.3,0
113.31,0
113.32,0
113.33,0
113.34,0
113.35,0
113.36,0
113.37,0
113.38,0
113.39,0
113.4,0
113.41,0
113.42,0
113.43,0
113.44,0
113.45,0
113.46,0
113.47,0
113.48,0
113.49,0
113.5,0
113.51,0
113.52,0
113.53,0
113.54,0
113.55,0
113.56,0
113.57,0
113.58,0
113.59,0
113.6,0
113.61,0
113.62,0
113.63,0
113.64,0
113.65,0
113.66,0
113.67,0
113.68,0
113.69,0
113.7,0
113.71,0
113.72,0
113.73,0
113.74,0
113.75,0
113.76,0
113.77,0
113.78,0
113.79,0
113.8,0
113.81,0
113.82,0
113.83,0
113.84,0
113.85,0
113.86,0
113.87,0
113.88,0
113.89,0
113.9,0
113.91,0
113.92,0
113.93,0
113.94,0
113.95,0
113.96,0
113.97,0
113.98,0
113.99,0
114.0,0
114.01,0
114.02,0
114.03,0
114.04,0
114.05,0
114.06,0
114.07,0
114.08,0
114.09,0
114.1,0
114.11,0
114.12,0
114.13,0
114.14,0
114.15,0
114.16,0
114.17,0
114.18,0
114.19,0
114.2,0
114.21,0
114.22,0
114.23,0
114.24,0
114.25,0
114.26,0
114.27,0
114.28,0
114.29,0
114.3,0
114.31,0
114.32,0
114.33,0
114.34,0
114.35,0
114.36,0
114.37,0
114.38,0
114.39,0
114.4,0
114.41,0
114.42,0
114.43,0
114.44,0
114.45,0
114.46,0
114.47,0
114.48,0
114.49,0
114.5,0
114.51,0
114.52,0
114.53,0
114.54,0
114.55,0
114.56,0
114.57,0
114.58,0
114.59,0
114.6,0
114.61,0
114.62,0
114.63,0
114.64,0
114.65,0
114.66,0
114.67,0
114.68,0
114.69,0
114.7,0
114.71,0
114.72,0
114.73,0
114.74,0
114.75,0
114.76,0
114.77,0
114.78,0
114.79,0
114.8,0
114.81,0
114.82,0
114.83,0
114.84,0
114.85,0
114.86,0
114.87,0
114.88,0
114.89,0
114.9,0
114.91,0
114.92,0
114.93,0
114.94,0
114.95,0
114.96,0
114.97,0
114.98,0
114.99,0
115.0,0
115.01,0
115.02,0
115.03,0
115.04,0
115.05,0
115.06,0
115.07,0
115.08,0
115.09,0
115.1,0
115.11,0
115.12,0
115.13,0
115.14,0
115.15,0
115.16,0
115.17,0
115.18,0
115.19,0
115.2,0
115.21,0
115.22,0
115.23,0
115.24,0
115.25,0
115.26,0
115.27,0
115.28,0
115.29,0
115.3,0
115.31,0
115.32,0
115.33,0
115.34,0
115.35,0
115.36,0
115.37,0
115.38,0
115.39,0
115.4,0
115.41,0
115.42,0
115.43,0
115.44,0
115.45,0
115.46,0
115.47,0
115.48,0
115.49,0
115.5,0
115.51,0
115.52,0
115.53,0
115.54,0
115.55,0
115.56,0
115.57,0
115.58,0
115.59,0
115.6,0
115.61,0
115.62,0
115.63,0
115.64,0
115.65,0
115.66,0
115.67,0
115.68,0
115.69,0
115.7,0
115.71,0
115.72,0
115.73,0
115.74,0
115.75,0
115.76,0
115.77,0
115.78,0
115.79,0
115.8,0
115.81,0
115.82,0
115.83,0
115.84,0
115.85,0
115.86,0
115.87,0
115.88,0
115.89,0
115.9,0
115.91,0
115.92,0
115.93,0
115.94,0
115.95,0
115.96,0
115.97,0
115.98,0
115.99,0
116.0,0
116.01,0
116.02,0
116.03,0
116.04,0
116.05,0
116.06,0
116.07,0
116.08,0
116.09,0
116.1,0
116.11,0
116.12,0
116.13,0
116.14,0
116.15,0
116.16,0
116.17,0
116.18,0
116.19,0
116.2,0
116.21,0
116.22,0
116.23,0
116.24,0
116.25,0
116.26,0
116.27,0
116.28,0
116.29,0
116.3,0
116.31,0
116.32,0
116.33,0
116.34,0
116.35,0
116.36,0
116.37,0
116.38,0
116.39,0
116.4,0
116.41,0
116.42,0
116.43,0
116.44,0
116.45,0
116.46,0
116.47,0
116.48,0
116.49,0
116.5,0
116.51,0
116.52,0
116.53,0
116.54,0
116.55,0
116.56,0
116.57,0
116.58,0
116.59,0
116.6,0
116.61,0
116.62,0
116.63,0
116.64,0
116.65,0
116.66,0
116.67,0
116.68,0
116.69,0
116.7,0
116.71,0
116.72,0
116.73,0
116.74,0
116.75,0
116.76,0
116.77,0
116.78,0
116.79,0
116.8,0
116.81,0
116.82,0
116.83,0
116.84,0
116.85,0
116.86,0
116.87,0
116.88,0
116.89,0
116.9,0
116.91,0
116.92,0
116.93,0
116.94,0
116.95,0
116.96,0
116.97,0
116.98,0
116.99,0
117.0,0
117.01,0
117.02,0
117.03,0
117.04,0
117.05,0
117.06,0
117.07,0
117.08,0
117.09,0
117.1,0
117.11,0
117.12,0
117.13,0
117.14,0
117.15,0
117.16,0
117.17,0
117.18,0
117.19,0
117.2,0
117.21,0
117.22,0
117.23,0
117.24,0
117.25,0
117.26,0
117.27,0
117.28,0
117.29,0
117.3,0
117.31,0
117.32,0
117.33,0
117.34,0
117.35,0
117.36,0
117.37,0
117.38,0
117.39,0
117.4,0
117.41,0
117.42,0
117.43,0
117.44,0
117.45,0
117.46,0
117.47,0
117.48,0
117.49,0
117.5,0
117.51,0
117.52,0
117.53,0
117.54,0
117.55,0
117.56,0
117.57,0
117.58,0
117.59,0
117.6,0
117.61,0
117.62,0
117.63,0
117.64,0
117.65,0
117.66,0
117.67,0
117.68,0
117.69,0
117.7,0
117.71,0
117.72,0
117.73,0
117.74,0
117.75,0
117.76,0
117.77,0
117.78,0
117.79,0
117.8,0
117.81,0
117.82,0
117.83,0
117.84,0
117.85,0
117.86,0
117.87,0
117.88,0
117.89,0
117.9,0
117.91,0
117.92,0
117.93,0
117.94,0
117.95,0
117.96,0
117.97,0
117.98,0
117.99,0
118.0,0
118.01,0
118.02,0
118.03,0
118.04,0
118.05,0
118.06,0
118.07,0
118.08,0
118.09,0
118.1,0
118.11,0
118.12,0
118.13,0
118.14,0
118.15,0
118.16,0
118.17,0
118.18,0
118.19,0
118.2,0
118.21,0
118.22,0
118.23,0
118.24,0
118.25,0
118.26,0
118.27,0
118.28,0
118.29,0
118.3,0
118.31,0
118.32,0
118.33,0
118.34,0
118.35,0
118.36,0
118.37,0
118.38,0
118.39,0
118.4,0
118.41,0
118.42,0
118.43,0
118.44,0
118.45,0
118.46,0
118.47,0
118.48,0
118.49,0
118.5,0
118.51,0
118.52,0
118.53,0
118.54,0
118.55,0
118.56,0
118.57,0
118.58,0
118.59,0
118.6,0
118.61,0
118.62,0
118.63,0
118.64,0
118.65,0
118.66,0
118.67,0
118.68,0
118.69,0
118.7,0
118.71,0
118.72,0
118.73,0
118.74,0
118.75,0
118.76,0
118.77,0
118.78,0
118.79,0
118.8,0
118.81,0
118.82,0
118.83,0
118.84,0
118.85,0
118.86,0
118.87,0
118.88,0
118.89,0
118.9,0
118.91,0
118.92,0
118.93,0
118.94,0
118.95,0
118.96,0
118.97,0
118.98,0
118.99,0
119.0,0
119.01,0
119.02,0
119.03,0
119.04,0
119.05,0
119.06,0
119.07,0
119.08,0
119.09,0
119.1,0
119.11,0
119.12,0
119.13,0
119.14,0
119.15,0
119.16,0
119.17,0
119.18,0
119.19,0
119.2,0
119.21,0
119.22,0
119.23,0
119.24,0
119.25,0
119.26,0
119.27,0
119.28,0
119.29,0
119.3,0
119.31,0
119.32,0
119.33,0
119.34,0
119.35,0
119.36,0
119.37,0
119.38,0
119.39,0
119.4,0
119.41,0
119.42,0
119.43,0
119.44,0
119.45,0
119.46,0
119.47,0
119.48,0
119.49,0
119.5,0
119.51,0
119.52,0
119.53,0
119.54,0
119.55,0
119.56,0
119.57,0
119.58,0
119.59,0
119.6,0
119.61,0
119.62,0
119.63,0
119.64,0
119.65,0
119.66,0
119.67,0
119.68,0
119.69,0
119.7,0
119.71,0
119.72,0
119.73,0
119.74,0
119.75,0
